run_id,type,params,metrics
99883617651b436fbb00657d4eef6af4,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '230', 'params.batch_size': '128', 'params.learning rate': '0.00046815304237001474'}","{'metrics.lowest_val_loss': 0.6250947451775325, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2619292140007019, 'metrics.val_loss_RMSE': 0.6957841825022508, 'metrics.test_By_MAEP': 1.457409381866455, 'metrics.train_loss_RMSE': 0.5811507682700902, 'metrics.test_Bx_MAEP': 1.0475623607635498, 'metrics.test_RMSE': 0.638191518397359, 'metrics.test_Bx_MAE': 0.27584415674209595, 'metrics.test_MAE_norm': 0.5113090983988565, 'metrics.test_Bz_MAE': 0.33834585547447205, 'metrics.test_Bz_MAEP': 3.572211265563965, 'metrics.final_val_loss': nan}"
19ddb789ce704e26b18ab62ec36f3940,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '250', 'params.batch_size': '128', 'params.learning rate': '0.00031883970439072247'}","{'metrics.lowest_val_loss': 0.6469814319542015, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2552768886089325, 'metrics.val_loss_RMSE': 0.6469814319542015, 'metrics.test_By_MAEP': 1.464550256729126, 'metrics.train_loss_RMSE': 0.5842893212949776, 'metrics.test_Bx_MAEP': 0.9920937418937683, 'metrics.test_RMSE': 0.6543508189647915, 'metrics.test_Bx_MAE': 0.26560890674591064, 'metrics.test_MAE_norm': 0.504450693797837, 'metrics.test_Bz_MAE': 0.34147369861602783, 'metrics.test_Bz_MAEP': 3.7309203147888184, 'metrics.final_val_loss': nan}"
189c1cc8f1cd4c1e89a9258c7fc106d0,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '236', 'params.batch_size': '128', 'params.learning rate': '0.000567256090937879'}","{'metrics.lowest_val_loss': 0.642496374976818, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.28930988907814026, 'metrics.val_loss_RMSE': 0.8707839632619437, 'metrics.test_By_MAEP': 1.6412545442581177, 'metrics.train_loss_RMSE': 0.5368139369006116, 'metrics.test_Bx_MAEP': 0.9811587929725647, 'metrics.test_RMSE': 0.6452285917308952, 'metrics.test_Bx_MAE': 0.2657664120197296, 'metrics.test_MAE_norm': 0.5265014654996862, 'metrics.test_Bz_MAE': 0.34715574979782104, 'metrics.test_Bz_MAEP': 3.8168585300445557, 'metrics.final_val_loss': nan}"
3b53d98d5d9f4d9ebd4dcd1cb41f0292,nested,"{'params.activation': 'tanh', 'params.n_layers': '6', 'params.hidden_units': '246', 'params.batch_size': '128', 'params.learning rate': '0.00036397454090876253'}","{'metrics.lowest_val_loss': 0.8664429369434795, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.3472774028778076, 'metrics.val_loss_RMSE': 0.9373051582784417, 'metrics.test_By_MAEP': 1.8664250373840332, 'metrics.train_loss_RMSE': 0.5271303683026607, 'metrics.test_Bx_MAEP': 1.2929304838180542, 'metrics.test_RMSE': 0.8677027119519818, 'metrics.test_Bx_MAE': 0.3425298035144806, 'metrics.test_MAE_norm': 0.659054159262534, 'metrics.test_Bz_MAE': 0.4384147524833679, 'metrics.test_Bz_MAEP': 4.936004638671875, 'metrics.final_val_loss': nan}"
e027f1e0844a4afe9574b9dc2c2b8218,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '241', 'params.batch_size': '128', 'params.learning rate': '0.00045420961928089535'}","{'metrics.lowest_val_loss': 0.6320786388951629, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2737753093242645, 'metrics.val_loss_RMSE': 0.8257573595451903, 'metrics.test_By_MAEP': 1.4838250875473022, 'metrics.train_loss_RMSE': 0.5749111101877896, 'metrics.test_Bx_MAEP': 0.9927390217781067, 'metrics.test_RMSE': 0.6454782775974993, 'metrics.test_Bx_MAE': 0.2654125392436981, 'metrics.test_MAE_norm': 0.5129356235978706, 'metrics.test_Bz_MAE': 0.3399609923362732, 'metrics.test_Bz_MAEP': 3.902477264404297, 'metrics.final_val_loss': nan}"
27b26fb3574d4c16ad8e54ee6f98618c,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '99', 'params.batch_size': '128', 'params.learning rate': '0.0004065626834137613'}","{'metrics.lowest_val_loss': 1.017496825435268, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.4610592722892761, 'metrics.val_loss_RMSE': 1.0985939021095743, 'metrics.test_By_MAEP': 2.531636953353882, 'metrics.train_loss_RMSE': 0.8840692695956727, 'metrics.test_Bx_MAEP': 1.7615368366241455, 'metrics.test_RMSE': 1.0057573427722752, 'metrics.test_Bx_MAE': 0.46068304777145386, 'metrics.test_MAE_norm': 0.8703377571972933, 'metrics.test_Bz_MAE': 0.5715923309326172, 'metrics.test_Bz_MAEP': 6.701913356781006, 'metrics.final_val_loss': nan}"
1a9c1ced4bf84dd6b51c1679e74dcab5,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '245', 'params.batch_size': '128', 'params.learning rate': '0.0005045120621547991'}","{'metrics.lowest_val_loss': 0.6480792913876894, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.26455533504486084, 'metrics.val_loss_RMSE': 0.7316090357397448, 'metrics.test_By_MAEP': 1.5142418146133423, 'metrics.train_loss_RMSE': 0.5360781057468371, 'metrics.test_Bx_MAEP': 0.9806736707687378, 'metrics.test_RMSE': 0.6452692149770858, 'metrics.test_Bx_MAE': 0.2646484673023224, 'metrics.test_MAE_norm': 0.5099582662137502, 'metrics.test_Bz_MAE': 0.34347447752952576, 'metrics.test_Bz_MAEP': 3.7883565425872803, 'metrics.final_val_loss': nan}"
e90dcdb9a2644dae9edd8c49f490dac5,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '250', 'params.batch_size': '128', 'params.learning rate': '0.0004635042610294071'}","{'metrics.lowest_val_loss': 0.6041824807691603, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2491772621870041, 'metrics.val_loss_RMSE': 0.6335062390500301, 'metrics.test_By_MAEP': 1.436633825302124, 'metrics.train_loss_RMSE': 0.7197446120724597, 'metrics.test_Bx_MAEP': 0.9182262420654297, 'metrics.test_RMSE': 0.601558121248263, 'metrics.test_Bx_MAE': 0.24359388649463654, 'metrics.test_MAE_norm': 0.48030330903792495, 'metrics.test_Bz_MAE': 0.3278243839740753, 'metrics.test_Bz_MAEP': 3.7831804752349854, 'metrics.final_val_loss': nan}"
7c8c03b171be4f6fac074a463386234f,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '241', 'params.batch_size': '128', 'params.learning rate': '0.0004639623555932342'}","{'metrics.lowest_val_loss': 0.642214644720179, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2706470787525177, 'metrics.val_loss_RMSE': 0.6593294742421135, 'metrics.test_By_MAEP': 1.5360279083251953, 'metrics.train_loss_RMSE': 0.7298023886824886, 'metrics.test_Bx_MAEP': 0.9899842143058777, 'metrics.test_RMSE': 0.6309918011153576, 'metrics.test_Bx_MAE': 0.26900723576545715, 'metrics.test_MAE_norm': 0.5249454065373069, 'metrics.test_Bz_MAE': 0.3575013279914856, 'metrics.test_Bz_MAEP': 3.9977123737335205, 'metrics.final_val_loss': nan}"
154671915fa5460694328f576b73b6f0,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '234', 'params.batch_size': '128', 'params.learning rate': '0.00039279796929325993'}","{'metrics.lowest_val_loss': 0.6411924386728206, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.27965015172958374, 'metrics.val_loss_RMSE': 0.6794751050527917, 'metrics.test_By_MAEP': 1.5077184438705444, 'metrics.train_loss_RMSE': 0.533181162518599, 'metrics.test_Bx_MAEP': 0.9813289642333984, 'metrics.test_RMSE': 0.6565974047815084, 'metrics.test_Bx_MAE': 0.25797221064567566, 'metrics.test_MAE_norm': 0.5206953466794138, 'metrics.test_Bz_MAE': 0.3524273931980133, 'metrics.test_Bz_MAEP': 4.105315208435059, 'metrics.final_val_loss': nan}"
756dd0f6b89648ba86d1ed5669325ce1,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '230', 'params.batch_size': '128', 'params.learning rate': '0.0003581321691772467'}","{'metrics.lowest_val_loss': 0.6415900954416246, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2791982889175415, 'metrics.val_loss_RMSE': 0.6994946335901355, 'metrics.test_By_MAEP': 1.4245924949645996, 'metrics.train_loss_RMSE': 0.5892720882173987, 'metrics.test_Bx_MAEP': 1.0259360074996948, 'metrics.test_RMSE': 0.6582492836935396, 'metrics.test_Bx_MAE': 0.2769509553909302, 'metrics.test_MAE_norm': 0.5224802196025848, 'metrics.test_Bz_MAE': 0.34051457047462463, 'metrics.test_Bz_MAEP': 3.6761043071746826, 'metrics.final_val_loss': nan}"
7cd1b965e80f4cee9e1ec41b23f70275,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '219', 'params.batch_size': '128', 'params.learning rate': '0.00029130272001458453'}","{'metrics.lowest_val_loss': 0.7306743558242681, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.3016885817050934, 'metrics.val_loss_RMSE': 0.9178456528974565, 'metrics.test_By_MAEP': 1.7223514318466187, 'metrics.train_loss_RMSE': 0.6241282294183531, 'metrics.test_Bx_MAEP': 1.1134001016616821, 'metrics.test_RMSE': 0.7235220855125936, 'metrics.test_Bx_MAE': 0.3010101616382599, 'metrics.test_MAE_norm': 0.5707145769630323, 'metrics.test_Bz_MAE': 0.37574303150177, 'metrics.test_Bz_MAEP': 4.153838634490967, 'metrics.final_val_loss': nan}"
40b58eea074640d796a9a95af450b5ce,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '226', 'params.batch_size': '128', 'params.learning rate': '0.00033431410753355254'}","{'metrics.lowest_val_loss': 0.6578420122235328, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2676265239715576, 'metrics.val_loss_RMSE': 0.6578420122235328, 'metrics.test_By_MAEP': 1.4802899360656738, 'metrics.train_loss_RMSE': 0.5147996044526514, 'metrics.test_Bx_MAEP': 1.0563271045684814, 'metrics.test_RMSE': 0.6688876658144014, 'metrics.test_Bx_MAE': 0.27751582860946655, 'metrics.test_MAE_norm': 0.5263581479850569, 'metrics.test_Bz_MAE': 0.3552297353744507, 'metrics.test_Bz_MAEP': 3.8667876720428467, 'metrics.final_val_loss': nan}"
880ca9b0966a4dd1ad4e3cbccbff9e38,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '230', 'params.batch_size': '128', 'params.learning rate': '0.000333447293783205'}","{'metrics.lowest_val_loss': 0.6146272492975927, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.25814148783683777, 'metrics.val_loss_RMSE': 0.9200452708329817, 'metrics.test_By_MAEP': 1.4442217350006104, 'metrics.train_loss_RMSE': 0.6304210078911385, 'metrics.test_Bx_MAEP': 0.9544770121574402, 'metrics.test_RMSE': 0.6147442183143812, 'metrics.test_Bx_MAE': 0.2538624405860901, 'metrics.test_MAE_norm': 0.4862459805308347, 'metrics.test_Bz_MAE': 0.32137760519981384, 'metrics.test_Bz_MAEP': 3.624974250793457, 'metrics.final_val_loss': nan}"
1e070b788da34ff3a41f3daf4c3613d5,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '236', 'params.batch_size': '128', 'params.learning rate': '0.0005140717414727855'}","{'metrics.lowest_val_loss': 0.6343419689349423, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2856409251689911, 'metrics.val_loss_RMSE': 0.7355397464669065, 'metrics.test_By_MAEP': 1.566637635231018, 'metrics.train_loss_RMSE': 0.559746881422887, 'metrics.test_Bx_MAEP': 1.0069811344146729, 'metrics.test_RMSE': 0.6243128517839296, 'metrics.test_Bx_MAE': 0.2707749009132385, 'metrics.test_MAE_norm': 0.512572893970891, 'metrics.test_Bz_MAE': 0.32510140538215637, 'metrics.test_Bz_MAEP': 3.605964422225952, 'metrics.final_val_loss': nan}"
0870eeea79cf4fe99278ba7f5da41c48,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '246', 'params.batch_size': '128', 'params.learning rate': '0.0004073855480068887'}","{'metrics.lowest_val_loss': 0.6253661569881789, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2626585066318512, 'metrics.val_loss_RMSE': 0.6720744614922795, 'metrics.test_By_MAEP': 1.3996994495391846, 'metrics.train_loss_RMSE': 0.5294117790581064, 'metrics.test_Bx_MAEP': 1.0320091247558594, 'metrics.test_RMSE': 0.6226472410174445, 'metrics.test_Bx_MAE': 0.26694053411483765, 'metrics.test_MAE_norm': 0.5053898103214337, 'metrics.test_Bz_MAE': 0.33653023838996887, 'metrics.test_Bz_MAEP': 3.7183241844177246, 'metrics.final_val_loss': nan}"
bfd89f9c7bf8409f9f8055f8e94e2518,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '241', 'params.batch_size': '128', 'params.learning rate': '0.0004313376100867364'}","{'metrics.lowest_val_loss': 0.634535245638588, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2696242928504944, 'metrics.val_loss_RMSE': 0.8434191543762403, 'metrics.test_By_MAEP': 1.5398004055023193, 'metrics.train_loss_RMSE': 0.6579667743225698, 'metrics.test_Bx_MAEP': 0.9904782772064209, 'metrics.test_RMSE': 0.617299304851117, 'metrics.test_Bx_MAE': 0.268159419298172, 'metrics.test_MAE_norm': 0.5092527284576562, 'metrics.test_Bz_MAE': 0.33595389127731323, 'metrics.test_Bz_MAEP': 3.8185389041900635, 'metrics.final_val_loss': nan}"
dc80fd2cf15a4368a853bd21bf4257cf,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '246', 'params.batch_size': '128', 'params.learning rate': '0.00039031678964605285'}","{'metrics.lowest_val_loss': 0.6155009677262949, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2652536630630493, 'metrics.val_loss_RMSE': 0.6155009677262949, 'metrics.test_By_MAEP': 1.4523669481277466, 'metrics.train_loss_RMSE': 0.6319053433860365, 'metrics.test_Bx_MAEP': 0.9723004698753357, 'metrics.test_RMSE': 0.601729362514791, 'metrics.test_Bx_MAE': 0.25230515003204346, 'metrics.test_MAE_norm': 0.48463636822107303, 'metrics.test_Bz_MAE': 0.3144598603248596, 'metrics.test_Bz_MAEP': 3.4101085662841797, 'metrics.final_val_loss': nan}"
d7dafea1c7a046ac89ebad5188e4b9e8,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '250', 'params.batch_size': '128', 'params.learning rate': '0.000592497930131469'}","{'metrics.lowest_val_loss': 0.6383729664053819, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.27694272994995117, 'metrics.val_loss_RMSE': 0.7705824169183275, 'metrics.test_By_MAEP': 1.610010027885437, 'metrics.train_loss_RMSE': 0.5903177196645906, 'metrics.test_Bx_MAEP': 1.034986972808838, 'metrics.test_RMSE': 0.6432318831138761, 'metrics.test_Bx_MAE': 0.2761754095554352, 'metrics.test_MAE_norm': 0.5233524652759424, 'metrics.test_Bz_MAE': 0.3443032503128052, 'metrics.test_Bz_MAEP': 4.007723808288574, 'metrics.final_val_loss': nan}"
714795b0f42e43529a820be43f9b305c,nested,"{'params.activation': 'wavelet', 'params.n_layers': '6', 'params.hidden_units': '240', 'params.batch_size': '128', 'params.learning rate': '0.0004851049231628378'}","{'metrics.lowest_val_loss': 1.21962672717265, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.4422359764575958, 'metrics.val_loss_RMSE': 1.2962234428830428, 'metrics.test_By_MAEP': 2.3470399379730225, 'metrics.train_loss_RMSE': 0.8663605860157572, 'metrics.test_Bx_MAEP': 1.6860296726226807, 'metrics.test_RMSE': 1.2338916754058888, 'metrics.test_Bx_MAE': 0.4447019398212433, 'metrics.test_MAE_norm': 0.8590390513958543, 'metrics.test_Bz_MAE': 0.5797448754310608, 'metrics.test_Bz_MAEP': 6.557400703430176, 'metrics.final_val_loss': nan}"
683136ed98974c33abbfb6e2bc4d822f,nested,"{'params.activation': 'ReLU', 'params.n_layers': '7', 'params.hidden_units': '236', 'params.batch_size': '128', 'params.learning rate': '3.805024630021446e-05'}","{'metrics.lowest_val_loss': 1.5236333861196842, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.629246175289154, 'metrics.val_loss_RMSE': 1.5672854521874564, 'metrics.test_By_MAEP': 3.483698844909668, 'metrics.train_loss_RMSE': 1.386830775936681, 'metrics.test_Bx_MAEP': 2.3465161323547363, 'metrics.test_RMSE': 1.5605570091765868, 'metrics.test_Bx_MAE': 0.6142839789390564, 'metrics.test_MAE_norm': 1.1933234533624786, 'metrics.test_Bz_MAE': 0.7984970211982727, 'metrics.test_Bz_MAEP': 8.625887870788574, 'metrics.final_val_loss': nan}"
6caca718b3684a4eb3118fb1ba2ba11d,nested,"{'params.activation': 'ReLU', 'params.n_layers': '8', 'params.hidden_units': '223', 'params.batch_size': '128', 'params.learning rate': '0.0001098503474975406'}","{'metrics.lowest_val_loss': 0.8438456846868877, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.33591577410697937, 'metrics.val_loss_RMSE': 1.0171239934864813, 'metrics.test_By_MAEP': 1.8901805877685547, 'metrics.train_loss_RMSE': 0.7996783880153813, 'metrics.test_Bx_MAEP': 1.308756947517395, 'metrics.test_RMSE': 0.8443372076689735, 'metrics.test_Bx_MAE': 0.3487463593482971, 'metrics.test_MAE_norm': 0.644969102155649, 'metrics.test_Bz_MAE': 0.4218072295188904, 'metrics.test_Bz_MAEP': 4.711582660675049, 'metrics.final_val_loss': nan}"
18dabe5e22f345ef9d8682f16653dac8,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '232', 'params.batch_size': '128', 'params.learning rate': '0.0004232923755409862'}","{'metrics.lowest_val_loss': 0.6282554826238649, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.27128374576568604, 'metrics.val_loss_RMSE': 0.6282554826238649, 'metrics.test_By_MAEP': 1.4988884925842285, 'metrics.train_loss_RMSE': 0.5481378170918193, 'metrics.test_Bx_MAEP': 1.0030235052108765, 'metrics.test_RMSE': 0.6476220806499655, 'metrics.test_Bx_MAE': 0.2669394612312317, 'metrics.test_MAE_norm': 0.520368305262196, 'metrics.test_Bz_MAE': 0.35193896293640137, 'metrics.test_Bz_MAEP': 4.105775356292725, 'metrics.final_val_loss': nan}"
3e1d8239654242b79d82b0f88a73ffed,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '235', 'params.batch_size': '128', 'params.learning rate': '0.000416444614559622'}","{'metrics.lowest_val_loss': 0.6164452819677482, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2572994828224182, 'metrics.val_loss_RMSE': 0.6266063964309172, 'metrics.test_By_MAEP': 1.4277870655059814, 'metrics.train_loss_RMSE': 0.6080114869507323, 'metrics.test_Bx_MAEP': 0.9705209136009216, 'metrics.test_RMSE': 0.6191312282433535, 'metrics.test_Bx_MAE': 0.2565259039402008, 'metrics.test_MAE_norm': 0.48846290185691066, 'metrics.test_Bz_MAE': 0.32297277450561523, 'metrics.test_Bz_MAEP': 3.643803358078003, 'metrics.final_val_loss': nan}"
6f6e34730cd447b181385bfa92881ca6,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '246', 'params.batch_size': '128', 'params.learning rate': '0.0005511215124207486'}","{'metrics.lowest_val_loss': 0.6481768470661191, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.28396037220954895, 'metrics.val_loss_RMSE': 0.9799508327326992, 'metrics.test_By_MAEP': 1.5853897333145142, 'metrics.train_loss_RMSE': 0.6005206596256789, 'metrics.test_Bx_MAEP': 1.0507689714431763, 'metrics.test_RMSE': 0.6456106268178491, 'metrics.test_Bx_MAE': 0.2764110565185547, 'metrics.test_MAE_norm': 0.5204035585576837, 'metrics.test_Bz_MAE': 0.3341517746448517, 'metrics.test_Bz_MAEP': 3.751753807067871, 'metrics.final_val_loss': nan}"
8cfd3cff497746fc9527b6d57a938b6b,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '243', 'params.batch_size': '128', 'params.learning rate': '0.0003665191695501934'}","{'metrics.lowest_val_loss': 0.6400499368765258, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.26885831356048584, 'metrics.val_loss_RMSE': 0.6770868803417961, 'metrics.test_By_MAEP': 1.5461573600769043, 'metrics.train_loss_RMSE': 0.6953373958616899, 'metrics.test_Bx_MAEP': 0.9888889193534851, 'metrics.test_RMSE': 0.6240307316866249, 'metrics.test_Bx_MAE': 0.26732540130615234, 'metrics.test_MAE_norm': 0.5050242218104276, 'metrics.test_Bz_MAE': 0.33057788014411926, 'metrics.test_Bz_MAEP': 3.635587453842163, 'metrics.final_val_loss': nan}"
45b77f9d7a7f473ba0c7834d7baf1a0a,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '237', 'params.batch_size': '128', 'params.learning rate': '0.00046552898408524265'}","{'metrics.lowest_val_loss': 0.6244501495278575, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.26621371507644653, 'metrics.val_loss_RMSE': 0.7685021417466446, 'metrics.test_By_MAEP': 1.5219275951385498, 'metrics.train_loss_RMSE': 0.6172482037621436, 'metrics.test_Bx_MAEP': 1.047863483428955, 'metrics.test_RMSE': 0.6220407091167488, 'metrics.test_Bx_MAE': 0.2773072421550751, 'metrics.test_MAE_norm': 0.5062368630507346, 'metrics.test_Bz_MAE': 0.325731098651886, 'metrics.test_Bz_MAEP': 3.5445170402526855, 'metrics.final_val_loss': nan}"
5bf88ae582c1401db80dde8ba6087c8b,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '246', 'params.batch_size': '128', 'params.learning rate': '0.0003812938922974512'}","{'metrics.lowest_val_loss': 0.6122655058794869, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.25187796354293823, 'metrics.val_loss_RMSE': 0.6242418335438118, 'metrics.test_By_MAEP': 1.3759852647781372, 'metrics.train_loss_RMSE': 0.5530218746209212, 'metrics.test_Bx_MAEP': 0.9310504794120789, 'metrics.test_RMSE': 0.6115871720134576, 'metrics.test_Bx_MAE': 0.24557846784591675, 'metrics.test_MAE_norm': 0.48032771214914094, 'metrics.test_Bz_MAE': 0.3239748775959015, 'metrics.test_Bz_MAEP': 3.913034439086914, 'metrics.final_val_loss': nan}"
4c1a33c34d2144c9ad68879fe2ef7084,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '250', 'params.batch_size': '128', 'params.learning rate': '0.00042076068266798025'}","{'metrics.lowest_val_loss': 0.6310271406551452, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2684324383735657, 'metrics.val_loss_RMSE': 0.7669697846311597, 'metrics.test_By_MAEP': 1.5350565910339355, 'metrics.train_loss_RMSE': 0.5508278691919426, 'metrics.test_Bx_MAEP': 0.9625182747840881, 'metrics.test_RMSE': 0.6309021566786214, 'metrics.test_Bx_MAE': 0.25863954424858093, 'metrics.test_MAE_norm': 0.5030449055598684, 'metrics.test_Bz_MAE': 0.334686279296875, 'metrics.test_Bz_MAEP': 3.8426432609558105, 'metrics.final_val_loss': nan}"
adf0ef78e7ce47a6a83bc6e5f1bd9946,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '116', 'params.batch_size': '128', 'params.learning rate': '0.0003094932395024365'}","{'metrics.lowest_val_loss': 0.9793492503035243, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.4262523353099823, 'metrics.val_loss_RMSE': 1.0148810961784405, 'metrics.test_By_MAEP': 2.381788492202759, 'metrics.train_loss_RMSE': 0.8532180722830273, 'metrics.test_Bx_MAEP': 1.5757005214691162, 'metrics.test_RMSE': 0.9709266594057153, 'metrics.test_Bx_MAE': 0.41647806763648987, 'metrics.test_MAE_norm': 0.8057387676535611, 'metrics.test_Bz_MAE': 0.5381281971931458, 'metrics.test_Bz_MAEP': 5.939354419708252, 'metrics.final_val_loss': nan}"
fb4320ca258949c5b4cc3fdf0216e9a1,nested,"{'params.activation': 'ReLU', 'params.n_layers': '4', 'params.hidden_units': '241', 'params.batch_size': '128', 'params.learning rate': '0.0005046055275040014'}","{'metrics.lowest_val_loss': 0.6775076897015545, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2866680920124054, 'metrics.val_loss_RMSE': 0.7823663802634696, 'metrics.test_By_MAEP': 1.5128488540649414, 'metrics.train_loss_RMSE': 0.616128061569014, 'metrics.test_Bx_MAEP': 1.0892583131790161, 'metrics.test_RMSE': 0.6866982593186303, 'metrics.test_Bx_MAE': 0.28764837980270386, 'metrics.test_MAE_norm': 0.5578736504584408, 'metrics.test_Bz_MAE': 0.37889671325683594, 'metrics.test_Bz_MAEP': 4.520042896270752, 'metrics.final_val_loss': nan}"
a5b697d1d70a4993b2a1ce9d57781fbf,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '228', 'params.batch_size': '128', 'params.learning rate': '0.0003495641231176122'}","{'metrics.lowest_val_loss': 0.656335521335947, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 0.2857397198677063, 'metrics.val_loss_RMSE': 0.6970764842009576, 'metrics.test_By_MAEP': 1.5665345191955566, 'metrics.train_loss_RMSE': 0.562195294362496, 'metrics.test_Bx_MAEP': 0.9910842180252075, 'metrics.test_RMSE': 0.6684784827832961, 'metrics.test_Bx_MAE': 0.26994720101356506, 'metrics.test_MAE_norm': 0.5299133597093336, 'metrics.test_Bz_MAE': 0.35204437375068665, 'metrics.test_Bz_MAEP': 4.109890937805176, 'metrics.final_val_loss': nan}"
2c27a1839ab144e1a87432562930e13d,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '42', 'params.batch_size': '128', 'params.learning rate': '7.989028533892025e-05'}","{'metrics.lowest_val_loss': 4.116434742450791, 'metrics.test_MAPE_norm': inf, 'metrics.test_By_MAE': 1.8004794120788574, 'metrics.val_loss_RMSE': 4.116434742450791, 'metrics.test_By_MAEP': 10.076422691345215, 'metrics.train_loss_RMSE': 4.015905479050674, 'metrics.test_Bx_MAEP': 6.719089508056641, 'metrics.test_RMSE': 4.101464926027738, 'metrics.test_Bx_MAE': 1.8206602334976196, 'metrics.test_MAE_norm': 3.4220904436978428, 'metrics.test_Bz_MAE': 2.2508442401885986, 'metrics.test_Bz_MAEP': 24.23440933227539, 'metrics.final_val_loss': nan}"
