run_id,type,params,metrics
4a0634cefd594cbfbf2c00886a9a844c,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '404', 'params.batch_size': '192', 'params.learning rate': '0.0005987304926165579'}","{'metrics.lowest_val_loss': 0.5795795412577641, 'metrics.test_MAPE_norm': 0.08011760300011944, 'metrics.test_By_MAE': 0.22540880739688873, 'metrics.val_loss_RMSE': 0.9625566401484974, 'metrics.test_By_MAEP': 0.08553270995616913, 'metrics.train_loss_RMSE': 0.7072890688691742, 'metrics.test_Bx_MAEP': 0.08782332390546799, 'metrics.test_RMSE': 0.5674955047134934, 'metrics.test_Bx_MAE': 0.22087234258651733, 'metrics.test_MAE_norm': 0.42757970780777416, 'metrics.test_Bz_MAE': 0.28651657700538635, 'metrics.test_Bz_MAEP': 0.0745239108800888, 'metrics.final_val_loss': nan}"
1f393b5a771641c682d2a9db88cfecec,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '471', 'params.batch_size': '128', 'params.learning rate': '0.00041971305098799014'}","{'metrics.lowest_val_loss': 0.5697049015404404, 'metrics.test_MAPE_norm': 0.08033038747082487, 'metrics.test_By_MAE': 0.2280065268278122, 'metrics.val_loss_RMSE': 0.6699354001961859, 'metrics.test_By_MAEP': 0.08695752918720245, 'metrics.train_loss_RMSE': 0.6373473989304859, 'metrics.test_Bx_MAEP': 0.08582887798547745, 'metrics.test_RMSE': 0.5743362413152877, 'metrics.test_Bx_MAE': 0.21545372903347015, 'metrics.test_MAE_norm': 0.4289965049216622, 'metrics.test_Bz_MAE': 0.2894223928451538, 'metrics.test_Bz_MAEP': 0.07539583742618561, 'metrics.final_val_loss': nan}"
6b75d1dee2054da4b029e3ad8413f8cc,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '453', 'params.batch_size': '192', 'params.learning rate': '0.0005317953171434912'}","{'metrics.lowest_val_loss': 0.5565363063380178, 'metrics.test_MAPE_norm': 0.07884778977512456, 'metrics.test_By_MAE': 0.22225666046142578, 'metrics.val_loss_RMSE': 0.7183486246286623, 'metrics.test_By_MAEP': 0.08454704284667969, 'metrics.train_loss_RMSE': 0.40712027884031443, 'metrics.test_Bx_MAEP': 0.09122221171855927, 'metrics.test_RMSE': 0.5455525553512486, 'metrics.test_Bx_MAE': 0.22945964336395264, 'metrics.test_MAE_norm': 0.42039714785788557, 'metrics.test_Bz_MAE': 0.27126267552375793, 'metrics.test_Bz_MAEP': 0.07056451588869095, 'metrics.final_val_loss': nan}"
60e93f97c7764e65b3f0e60a87759fe3,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '470', 'params.batch_size': '192', 'params.learning rate': '0.0005086555335524227'}","{'metrics.lowest_val_loss': 0.5690465735699657, 'metrics.test_MAPE_norm': 0.08040946523705833, 'metrics.test_By_MAE': 0.22112789750099182, 'metrics.val_loss_RMSE': 1.0547224344333597, 'metrics.test_By_MAEP': 0.08409768342971802, 'metrics.train_loss_RMSE': 0.7405045371102337, 'metrics.test_Bx_MAEP': 0.09283874183893204, 'metrics.test_RMSE': 0.5640476181625094, 'metrics.test_Bx_MAE': 0.23360753059387207, 'metrics.test_MAE_norm': 0.42909380536285235, 'metrics.test_Bz_MAE': 0.28183799982070923, 'metrics.test_Bz_MAEP': 0.07308078557252884, 'metrics.final_val_loss': nan}"
593caaf876464e27aff739e0a070897e,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '471', 'params.batch_size': '192', 'params.learning rate': '0.0005134070617908891'}","{'metrics.lowest_val_loss': 0.5457096240024805, 'metrics.test_MAPE_norm': 0.07765047528224883, 'metrics.test_By_MAE': 0.22263763844966888, 'metrics.val_loss_RMSE': 0.5999503986854569, 'metrics.test_By_MAEP': 0.08459176868200302, 'metrics.train_loss_RMSE': 0.5007609603384542, 'metrics.test_Bx_MAEP': 0.08622391521930695, 'metrics.test_RMSE': 0.5458495756597233, 'metrics.test_Bx_MAE': 0.21666638553142548, 'metrics.test_MAE_norm': 0.4143924970421002, 'metrics.test_Bz_MAE': 0.2724778354167938, 'metrics.test_Bz_MAEP': 0.07073786854743958, 'metrics.final_val_loss': nan}"
ff53aadf756348209e86fddfe25b2027,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '441', 'params.batch_size': '192', 'params.learning rate': '0.0004023437707745383'}","{'metrics.lowest_val_loss': 0.5532684077847904, 'metrics.test_MAPE_norm': 0.07790034130322847, 'metrics.test_By_MAE': 0.21689215302467346, 'metrics.val_loss_RMSE': 0.5546204771086043, 'metrics.test_By_MAEP': 0.08240557461977005, 'metrics.train_loss_RMSE': 0.39432833939854994, 'metrics.test_Bx_MAEP': 0.08561605215072632, 'metrics.test_RMSE': 0.5449855463100124, 'metrics.test_Bx_MAE': 0.21499885618686676, 'metrics.test_MAE_norm': 0.41547484728072187, 'metrics.test_Bz_MAE': 0.2798609733581543, 'metrics.test_Bz_MAEP': 0.0727488175034523, 'metrics.final_val_loss': nan}"
5975c65d869646e6b40bd162e0e101fe,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '445', 'params.batch_size': '192', 'params.learning rate': '0.00041419780300431624'}","{'metrics.lowest_val_loss': 0.5369884831018252, 'metrics.test_MAPE_norm': 0.07589825127515004, 'metrics.test_By_MAE': 0.2092546969652176, 'metrics.val_loss_RMSE': 0.5503362657796839, 'metrics.test_By_MAEP': 0.07959221303462982, 'metrics.train_loss_RMSE': 0.5320583707856598, 'metrics.test_Bx_MAEP': 0.08258996158838272, 'metrics.test_RMSE': 0.5427982254951258, 'metrics.test_Bx_MAE': 0.20773419737815857, 'metrics.test_MAE_norm': 0.40477398531042413, 'metrics.test_Bz_MAE': 0.27542179822921753, 'metrics.test_Bz_MAEP': 0.07162812352180481, 'metrics.final_val_loss': nan}"
301a66924a6b44308e73e9246e66dbd0,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '478', 'params.batch_size': '192', 'params.learning rate': '0.0004326768827579899'}","{'metrics.lowest_val_loss': 0.5472441712835262, 'metrics.test_MAPE_norm': 0.0783058896714406, 'metrics.test_By_MAE': 0.22450460493564606, 'metrics.val_loss_RMSE': 0.5556248094797449, 'metrics.test_By_MAEP': 0.08533845841884613, 'metrics.train_loss_RMSE': 0.640941170081468, 'metrics.test_Bx_MAEP': 0.08769037574529648, 'metrics.test_RMSE': 0.5418545343380022, 'metrics.test_Bx_MAE': 0.2206060290336609, 'metrics.test_MAE_norm': 0.4177077659171262, 'metrics.test_Bz_MAE': 0.27216583490371704, 'metrics.test_Bz_MAEP': 0.07070732861757278, 'metrics.final_val_loss': nan}"
017bd06948b64ca9a214eca2892e9c22,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '439', 'params.batch_size': '192', 'params.learning rate': '0.0004420819748969562'}","{'metrics.lowest_val_loss': 0.5462647742527825, 'metrics.test_MAPE_norm': 0.07671080178601279, 'metrics.test_By_MAE': 0.21783645451068878, 'metrics.val_loss_RMSE': 0.5894868101268076, 'metrics.test_By_MAEP': 0.08269786834716797, 'metrics.train_loss_RMSE': 0.4464153470740128, 'metrics.test_Bx_MAEP': 0.0826953873038292, 'metrics.test_RMSE': 0.5430984560809783, 'metrics.test_Bx_MAE': 0.20771761238574982, 'metrics.test_MAE_norm': 0.4095069358674742, 'metrics.test_Bz_MAE': 0.2756248414516449, 'metrics.test_Bz_MAEP': 0.07148322463035583, 'metrics.final_val_loss': nan}"
302455f3c0324a5397762958195c2ab0,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '456', 'params.batch_size': '192', 'params.learning rate': '0.00045272817121181285'}","{'metrics.lowest_val_loss': 0.5515536880375363, 'metrics.test_MAPE_norm': 0.07911803819935956, 'metrics.test_By_MAE': 0.22224050760269165, 'metrics.val_loss_RMSE': 0.736018389203376, 'metrics.test_By_MAEP': 0.0842909887433052, 'metrics.train_loss_RMSE': 0.4334255233189766, 'metrics.test_Bx_MAEP': 0.08688832074403763, 'metrics.test_RMSE': 0.5578603817492284, 'metrics.test_Bx_MAE': 0.2183985561132431, 'metrics.test_MAE_norm': 0.4219891493269008, 'metrics.test_Bz_MAE': 0.282722532749176, 'metrics.test_Bz_MAEP': 0.07351887226104736, 'metrics.final_val_loss': nan}"
d6fb53570cf347aa9369dcd7d726f572,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '491', 'params.batch_size': '128', 'params.learning rate': '0.0004834465819528058'}","{'metrics.lowest_val_loss': 0.588569314442774, 'metrics.test_MAPE_norm': 0.08595668196535566, 'metrics.test_By_MAE': 0.23263883590698242, 'metrics.val_loss_RMSE': 1.2446897032471662, 'metrics.test_By_MAEP': 0.0888662040233612, 'metrics.train_loss_RMSE': 0.5523743680367937, 'metrics.test_Bx_MAEP': 0.09371719509363174, 'metrics.test_RMSE': 0.5865984286487516, 'metrics.test_Bx_MAE': 0.23491524159908295, 'metrics.test_MAE_norm': 0.45864869932238567, 'metrics.test_Bz_MAE': 0.31483185291290283, 'metrics.test_Bz_MAEP': 0.08202776312828064, 'metrics.final_val_loss': nan}"
feb9b081547d463d829b29ccdd08c2df,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '468', 'params.batch_size': '192', 'params.learning rate': '0.00042024431531275373'}","{'metrics.lowest_val_loss': 0.5666966655242062, 'metrics.test_MAPE_norm': 0.08303422529062779, 'metrics.test_By_MAE': 0.25189927220344543, 'metrics.val_loss_RMSE': 0.9692631076196139, 'metrics.test_By_MAEP': 0.09593392163515091, 'metrics.train_loss_RMSE': 0.6624879841634915, 'metrics.test_Bx_MAEP': 0.08860328048467636, 'metrics.test_RMSE': 0.5652389595255597, 'metrics.test_Bx_MAE': 0.2228734940290451, 'metrics.test_MAE_norm': 0.44273787436725426, 'metrics.test_Bz_MAE': 0.28593939542770386, 'metrics.test_Bz_MAEP': 0.07432543486356735, 'metrics.final_val_loss': nan}"
fdaa119018264cd1be3dc4022c2fe1c7,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '483', 'params.batch_size': '192', 'params.learning rate': '0.0004382714883129277'}","{'metrics.lowest_val_loss': 0.5579285605923561, 'metrics.test_MAPE_norm': 0.07912836486487079, 'metrics.test_By_MAE': 0.21966025233268738, 'metrics.val_loss_RMSE': 0.6790682314222546, 'metrics.test_By_MAEP': 0.08353976905345917, 'metrics.train_loss_RMSE': 0.5598085158830944, 'metrics.test_Bx_MAEP': 0.08894115686416626, 'metrics.test_RMSE': 0.5566515097082906, 'metrics.test_Bx_MAE': 0.22319647669792175, 'metrics.test_MAE_norm': 0.4222443547609041, 'metrics.test_Bz_MAE': 0.28141388297080994, 'metrics.test_Bz_MAEP': 0.0730220153927803, 'metrics.final_val_loss': nan}"
2baaf981e9734e51834e0ace68404b06,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '463', 'params.batch_size': '128', 'params.learning rate': '0.0005487290545464791'}","{'metrics.lowest_val_loss': 0.5787059870171687, 'metrics.test_MAPE_norm': 0.08387844171820645, 'metrics.test_By_MAE': 0.24327297508716583, 'metrics.val_loss_RMSE': 0.7856834828369857, 'metrics.test_By_MAEP': 0.09272462874650955, 'metrics.train_loss_RMSE': 0.5683151867660438, 'metrics.test_Bx_MAEP': 0.09030550718307495, 'metrics.test_RMSE': 0.5827317810040501, 'metrics.test_Bx_MAE': 0.22618328034877777, 'metrics.test_MAE_norm': 0.4473352768774808, 'metrics.test_Bz_MAE': 0.2964514493942261, 'metrics.test_Bz_MAEP': 0.0774121880531311, 'metrics.final_val_loss': nan}"
8f666cc871b54cf3acaff62217962965,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '485', 'params.batch_size': '192', 'params.learning rate': '0.0004270114890671984'}","{'metrics.lowest_val_loss': 0.5687865151910207, 'metrics.test_MAPE_norm': 0.08081640222732969, 'metrics.test_By_MAE': 0.21687756478786469, 'metrics.val_loss_RMSE': 0.7071950849287189, 'metrics.test_By_MAEP': 0.08249238133430481, 'metrics.train_loss_RMSE': 0.40937159437764764, 'metrics.test_Bx_MAEP': 0.08585338294506073, 'metrics.test_RMSE': 0.5612854202972974, 'metrics.test_Bx_MAE': 0.21576929092407227, 'metrics.test_MAE_norm': 0.4307665291021196, 'metrics.test_Bz_MAE': 0.3012259006500244, 'metrics.test_Bz_MAEP': 0.07843711227178574, 'metrics.final_val_loss': nan}"
b52bae8c6f234d29803141ae04532f87,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '498', 'params.batch_size': '128', 'params.learning rate': '0.00040284732544202984'}","{'metrics.lowest_val_loss': 0.5877008106798838, 'metrics.test_MAPE_norm': 0.08599804872958854, 'metrics.test_By_MAE': 0.23959776759147644, 'metrics.val_loss_RMSE': 0.993758776570776, 'metrics.test_By_MAEP': 0.09152771532535553, 'metrics.train_loss_RMSE': 0.5146071396348549, 'metrics.test_Bx_MAEP': 0.09590327739715576, 'metrics.test_RMSE': 0.5942179997318002, 'metrics.test_Bx_MAE': 0.24025873839855194, 'metrics.test_MAE_norm': 0.4588684084597957, 'metrics.test_Bz_MAE': 0.3056352436542511, 'metrics.test_Bz_MAEP': 0.07969652116298676, 'metrics.final_val_loss': nan}"
796d64d97990496fa37fabf5a85ad125,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '497', 'params.batch_size': '192', 'params.learning rate': '0.00044458832283102834'}","{'metrics.lowest_val_loss': 0.5450769705674259, 'metrics.test_MAPE_norm': 0.07856363947871778, 'metrics.test_By_MAE': 0.23228880763053894, 'metrics.val_loss_RMSE': 0.5715841270468691, 'metrics.test_By_MAEP': 0.0883292704820633, 'metrics.train_loss_RMSE': 0.4975368555389666, 'metrics.test_Bx_MAEP': 0.08446022868156433, 'metrics.test_RMSE': 0.5346503555636387, 'metrics.test_Bx_MAE': 0.21242937445640564, 'metrics.test_MAE_norm': 0.4189658486585823, 'metrics.test_Bz_MAE': 0.2747596800327301, 'metrics.test_Bz_MAEP': 0.07147656381130219, 'metrics.final_val_loss': nan}"
fef328ff4c9649a58cf962727d88f0ea,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '488', 'params.batch_size': '192', 'params.learning rate': '0.0004457265322775519'}","{'metrics.lowest_val_loss': 0.5471242889519136, 'metrics.test_MAPE_norm': 0.07681651381279925, 'metrics.test_By_MAE': 0.21526917815208435, 'metrics.val_loss_RMSE': 0.6180109416666193, 'metrics.test_By_MAEP': 0.08173979818820953, 'metrics.train_loss_RMSE': 0.6510021227734196, 'metrics.test_Bx_MAEP': 0.08269741386175156, 'metrics.test_RMSE': 0.5459509631692838, 'metrics.test_Bx_MAE': 0.20811712741851807, 'metrics.test_MAE_norm': 0.4099712361105912, 'metrics.test_Bz_MAE': 0.2781262993812561, 'metrics.test_Bz_MAEP': 0.07227402180433273, 'metrics.final_val_loss': nan}"
c751baab708241e0b536c7b625684949,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '476', 'params.batch_size': '192', 'params.learning rate': '0.0005293944527428971'}","{'metrics.lowest_val_loss': 0.5646822806908576, 'metrics.test_MAPE_norm': 0.0810021238682939, 'metrics.test_By_MAE': 0.23518536984920502, 'metrics.val_loss_RMSE': 0.7241192978575166, 'metrics.test_By_MAEP': 0.08939887583255768, 'metrics.train_loss_RMSE': 0.6170346627682797, 'metrics.test_Bx_MAEP': 0.0912630632519722, 'metrics.test_RMSE': 0.5719324816460878, 'metrics.test_Bx_MAE': 0.2294923961162567, 'metrics.test_MAE_norm': 0.4322636341877121, 'metrics.test_Bz_MAE': 0.27887600660324097, 'metrics.test_Bz_MAEP': 0.07244231551885605, 'metrics.final_val_loss': nan}"
b2b09f83cdeb485a9034b6aa853d0fe1,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '448', 'params.batch_size': '192', 'params.learning rate': '0.000486910255209423'}","{'metrics.lowest_val_loss': 0.5653184019823709, 'metrics.test_MAPE_norm': 0.08230594424999875, 'metrics.test_By_MAE': 0.23832128942012787, 'metrics.val_loss_RMSE': 0.6294226484585033, 'metrics.test_By_MAEP': 0.09051096439361572, 'metrics.train_loss_RMSE': 0.435877742395383, 'metrics.test_Bx_MAEP': 0.08944690227508545, 'metrics.test_RMSE': 0.5743526034732673, 'metrics.test_Bx_MAE': 0.22494447231292725, 'metrics.test_MAE_norm': 0.4388669358311797, 'metrics.test_Bz_MAE': 0.28974178433418274, 'metrics.test_Bz_MAEP': 0.07541832327842712, 'metrics.final_val_loss': nan}"
16413fae005e49a99b98d2679d5bc792,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '464', 'params.batch_size': '192', 'params.learning rate': '0.0004952236058961266'}","{'metrics.lowest_val_loss': 0.5427108314758371, 'metrics.test_MAPE_norm': 0.07780499611612704, 'metrics.test_By_MAE': 0.2128051072359085, 'metrics.val_loss_RMSE': 0.576907762945416, 'metrics.test_By_MAEP': 0.08093351125717163, 'metrics.train_loss_RMSE': 0.4357347956671646, 'metrics.test_Bx_MAEP': 0.08866135776042938, 'metrics.test_RMSE': 0.5381694589369922, 'metrics.test_Bx_MAE': 0.2231513410806656, 'metrics.test_MAE_norm': 0.4154146137855036, 'metrics.test_Bz_MAE': 0.2765708267688751, 'metrics.test_Bz_MAEP': 0.0717478021979332, 'metrics.final_val_loss': nan}"
8e6bda5471404a86b92633ad54e45ef1,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '428', 'params.batch_size': '192', 'params.learning rate': '0.0004566823797793402'}","{'metrics.lowest_val_loss': 0.5622262103743131, 'metrics.test_MAPE_norm': 0.07823849458703035, 'metrics.test_By_MAE': 0.22149428725242615, 'metrics.val_loss_RMSE': 0.6255026833468053, 'metrics.test_By_MAEP': 0.08419544994831085, 'metrics.train_loss_RMSE': 0.5746353136235784, 'metrics.test_Bx_MAEP': 0.08508235216140747, 'metrics.test_RMSE': 0.5566792757423467, 'metrics.test_Bx_MAE': 0.2138938158750534, 'metrics.test_MAE_norm': 0.41742749801642604, 'metrics.test_Bz_MAE': 0.2801143229007721, 'metrics.test_Bz_MAEP': 0.07282302528619766, 'metrics.final_val_loss': nan}"
5e3915a06b194e33b7260a362ef8b9fe,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '431', 'params.batch_size': '192', 'params.learning rate': '0.00045171974775336997'}","{'metrics.lowest_val_loss': 0.5481854175889989, 'metrics.test_MAPE_norm': 0.07715200439845915, 'metrics.test_By_MAE': 0.21645590662956238, 'metrics.val_loss_RMSE': 0.9925338017823109, 'metrics.test_By_MAEP': 0.0822153091430664, 'metrics.train_loss_RMSE': 0.8179318150480022, 'metrics.test_Bx_MAEP': 0.08325079083442688, 'metrics.test_RMSE': 0.5496851203450969, 'metrics.test_Bx_MAE': 0.20904481410980225, 'metrics.test_MAE_norm': 0.41181861732503494, 'metrics.test_Bz_MAE': 0.2792099118232727, 'metrics.test_Bz_MAEP': 0.07240524888038635, 'metrics.final_val_loss': nan}"
ff3e520da1b04cf4a295e3e22b2a8d08,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '461', 'params.batch_size': '192', 'params.learning rate': '0.00044108058977356294'}","{'metrics.lowest_val_loss': 0.5773053365553072, 'metrics.test_MAPE_norm': 0.0825166755871807, 'metrics.test_By_MAE': 0.22869029641151428, 'metrics.val_loss_RMSE': 0.921341704681827, 'metrics.test_By_MAEP': 0.0868377536535263, 'metrics.train_loss_RMSE': 0.5880517422783148, 'metrics.test_Bx_MAEP': 0.09278163313865662, 'metrics.test_RMSE': 0.5699014926129148, 'metrics.test_Bx_MAE': 0.233102485537529, 'metrics.test_MAE_norm': 0.44024748381950873, 'metrics.test_Bz_MAE': 0.29334813356399536, 'metrics.test_Bz_MAEP': 0.07620154321193695, 'metrics.final_val_loss': nan}"
17ea2c9bb9eb47f99c0ead327dde85da,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '428', 'params.batch_size': '192', 'params.learning rate': '0.00044197696811822546'}","{'metrics.lowest_val_loss': 0.5448826208587896, 'metrics.test_MAPE_norm': 0.07875319280855947, 'metrics.test_By_MAE': 0.21855801343917847, 'metrics.val_loss_RMSE': 0.6053268054014179, 'metrics.test_By_MAEP': 0.08293379843235016, 'metrics.train_loss_RMSE': 0.44763648312248483, 'metrics.test_Bx_MAEP': 0.08816252648830414, 'metrics.test_RMSE': 0.547496592454296, 'metrics.test_Bx_MAE': 0.22148893773555756, 'metrics.test_MAE_norm': 0.41997030141542285, 'metrics.test_Bz_MAE': 0.28004565834999084, 'metrics.test_Bz_MAEP': 0.07281447947025299, 'metrics.final_val_loss': nan}"
7f025f1304274ebd9507bff569b24254,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '500', 'params.batch_size': '192', 'params.learning rate': '0.0004028977017677852'}","{'metrics.lowest_val_loss': 0.568826261353775, 'metrics.test_MAPE_norm': 0.07891539393140258, 'metrics.test_By_MAE': 0.2239355742931366, 'metrics.val_loss_RMSE': 0.6601418977676429, 'metrics.test_By_MAEP': 0.08512017875909805, 'metrics.train_loss_RMSE': 0.5341565194233797, 'metrics.test_Bx_MAEP': 0.08574797958135605, 'metrics.test_RMSE': 0.5574159990643996, 'metrics.test_Bx_MAE': 0.21577277779579163, 'metrics.test_MAE_norm': 0.42111873283660667, 'metrics.test_Bz_MAE': 0.2818908095359802, 'metrics.test_Bz_MAEP': 0.07322587817907333, 'metrics.final_val_loss': nan}"
40a36da05a7448d3a06441c79f3f7072,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '427', 'params.batch_size': '192', 'params.learning rate': '0.0004850576249152972'}","{'metrics.lowest_val_loss': 0.553089582426544, 'metrics.test_MAPE_norm': 0.07934735511704315, 'metrics.test_By_MAE': 0.21928776800632477, 'metrics.val_loss_RMSE': 0.6299037341957542, 'metrics.test_By_MAEP': 0.08331555873155594, 'metrics.train_loss_RMSE': 0.5882384725203745, 'metrics.test_Bx_MAEP': 0.08548472076654434, 'metrics.test_RMSE': 0.5497303294365191, 'metrics.test_Bx_MAE': 0.21516725420951843, 'metrics.test_MAE_norm': 0.42359412981451844, 'metrics.test_Bz_MAE': 0.28989148139953613, 'metrics.test_Bz_MAEP': 0.07518692314624786, 'metrics.final_val_loss': nan}"
7874c7b246624cf3b35a627a56e0be8d,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '395', 'params.batch_size': '192', 'params.learning rate': '0.00069591639946057'}","{'metrics.lowest_val_loss': 0.5829148483355073, 'metrics.test_MAPE_norm': 0.08753293993876135, 'metrics.test_By_MAE': 0.2470797598361969, 'metrics.val_loss_RMSE': 0.6584236986243042, 'metrics.test_By_MAEP': 0.09396648406982422, 'metrics.train_loss_RMSE': 0.5921965541396971, 'metrics.test_Bx_MAEP': 0.09297269582748413, 'metrics.test_RMSE': 0.5923582920109888, 'metrics.test_Bx_MAE': 0.23390354216098785, 'metrics.test_MAE_norm': 0.4671933783901681, 'metrics.test_Bz_MAE': 0.3183905780315399, 'metrics.test_Bz_MAEP': 0.08262719213962555, 'metrics.final_val_loss': nan}"
c5175c796727477f813f01837cc54787,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '433', 'params.batch_size': '192', 'params.learning rate': '0.0005715916396940479'}","{'metrics.lowest_val_loss': 0.5894662959273547, 'metrics.test_MAPE_norm': 0.08216158831291062, 'metrics.test_By_MAE': 0.23120823502540588, 'metrics.val_loss_RMSE': 0.8523062213745989, 'metrics.test_By_MAEP': 0.08787380903959274, 'metrics.train_loss_RMSE': 0.8209730032107952, 'metrics.test_Bx_MAEP': 0.0924825668334961, 'metrics.test_RMSE': 0.5696125372345506, 'metrics.test_Bx_MAE': 0.23221613466739655, 'metrics.test_MAE_norm': 0.4386323122240657, 'metrics.test_Bz_MAE': 0.28956490755081177, 'metrics.test_Bz_MAEP': 0.07507757097482681, 'metrics.final_val_loss': nan}"
d5ff68a8cede4bd395846a607552273d,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '383', 'params.batch_size': '192', 'params.learning rate': '0.0005718406585417647'}","{'metrics.lowest_val_loss': 0.586986529098183, 'metrics.test_MAPE_norm': 0.0835500167642566, 'metrics.test_By_MAE': 0.2342650592327118, 'metrics.val_loss_RMSE': 0.6272677742785946, 'metrics.test_By_MAEP': 0.08914200216531754, 'metrics.train_loss_RMSE': 0.428538549766795, 'metrics.test_Bx_MAEP': 0.09342694282531738, 'metrics.test_RMSE': 0.5822959169856189, 'metrics.test_Bx_MAE': 0.23495277762413025, 'metrics.test_MAE_norm': 0.44564434242763107, 'metrics.test_Bz_MAE': 0.2954874038696289, 'metrics.test_Bz_MAEP': 0.07677038013935089, 'metrics.final_val_loss': nan}"
a9a9e7034c1146aaa8823b133d24ebd5,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '389', 'params.batch_size': '192', 'params.learning rate': '0.0004669543126012709'}","{'metrics.lowest_val_loss': 0.5720263907505413, 'metrics.test_MAPE_norm': 0.0835205179324253, 'metrics.test_By_MAE': 0.2219470888376236, 'metrics.val_loss_RMSE': 0.5731372937198431, 'metrics.test_By_MAEP': 0.08445393294095993, 'metrics.train_loss_RMSE': 0.5531817601548873, 'metrics.test_Bx_MAEP': 0.09196749329566956, 'metrics.test_RMSE': 0.5727828429575382, 'metrics.test_Bx_MAE': 0.23079641163349152, 'metrics.test_MAE_norm': 0.4448957758412944, 'metrics.test_Bz_MAE': 0.30705466866493225, 'metrics.test_Bz_MAEP': 0.07987496256828308, 'metrics.final_val_loss': nan}"
0a4ca1f996764b08baa9961e1d86f95f,nested,"{'params.activation': 'leaky_ReLU', 'params.n_layers': '6', 'params.hidden_units': '329', 'params.batch_size': '192', 'params.learning rate': '0.0004677165851074232'}","{'metrics.lowest_val_loss': 0.5738086687590095, 'metrics.test_MAPE_norm': 0.08312326187281299, 'metrics.test_By_MAE': 0.2406023144721985, 'metrics.val_loss_RMSE': 0.603495137001495, 'metrics.test_By_MAEP': 0.09139703214168549, 'metrics.train_loss_RMSE': 0.6180224872571987, 'metrics.test_Bx_MAEP': 0.09011457860469818, 'metrics.test_RMSE': 0.5648271217564438, 'metrics.test_Bx_MAE': 0.22641205787658691, 'metrics.test_MAE_norm': 0.4435606881868925, 'metrics.test_Bz_MAE': 0.29403337836265564, 'metrics.test_Bz_MAEP': 0.07633759826421738, 'metrics.final_val_loss': nan}"
408a8264b72d47bd8e63731c20f28eb7,nested,"{'params.activation': 'ReLU', 'params.n_layers': '6', 'params.hidden_units': '387', 'params.batch_size': '192', 'params.learning rate': '0.0005673123900030263'}","{'metrics.lowest_val_loss': 0.5607483420174364, 'metrics.test_MAPE_norm': 0.08074990820756062, 'metrics.test_By_MAE': 0.23300404846668243, 'metrics.val_loss_RMSE': 0.7799892490233075, 'metrics.test_By_MAEP': 0.0885431319475174, 'metrics.train_loss_RMSE': 0.4885567655679181, 'metrics.test_Bx_MAEP': 0.08892843127250671, 'metrics.test_RMSE': 0.5587406098293982, 'metrics.test_Bx_MAE': 0.22355510294437408, 'metrics.test_MAE_norm': 0.4308156673427966, 'metrics.test_Bz_MAE': 0.28315502405166626, 'metrics.test_Bz_MAEP': 0.07358952611684799, 'metrics.final_val_loss': nan}"
